Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCM.SB2,2008.02,4974,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.03,4032,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.04,5076,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.05,7233,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.06,8559,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.07,7620,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.08,7776,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.09,5307,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.10,5805,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.11,3381,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2008.12,14142,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.01,4188,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.02,3498,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.03,4854,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.04,4680,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.05,4755,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.06,9243,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.07,4077,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.08,4674,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.09,2823,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.10,7233,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.11,5667,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2009.12,8094,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.01,3540,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.02,3756,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.03,6012,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.04,4536,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.05,3792,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.06,9615,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.07,4446,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.08,4875,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.09,3456,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.10,4053,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.11,8355,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2010.12,8250,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.01,3132,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.02,2649,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.03,4890,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.04,5481,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.05,4488,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.06,6969,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.07,4614,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.08,3507,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.09,2487,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.10,5124,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.11,3717,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2011.12,13191,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.01,3033,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.02,2982,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.03,5079,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.04,3531,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.05,4182,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.06,9273,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.07,3669,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.08,5802,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.09,2364,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.10,4953,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.11,3282,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2012.12,12120,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.01,1752,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.02,606,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.03,7728,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.04,4551,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.05,4362,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.06,8550,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.07,5250,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.08,4554,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.09,2883,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.10,5532,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.11,3168,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2013.12,9720,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.01,3063,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.02,3900,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.03,3744,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.04,564,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.05,6609,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.06,20316,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.07,10893,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.08,21552,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.09,7746,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.10,21,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.11,11664,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2014.12,2193,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.01,16995,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.02,4260,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.03,3786,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.04,3582,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.05,3894,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.06,11769,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.07,2871,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.08,5127,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.09,3981,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.10,3978,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.11,5028,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2015.12,6900,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.01,6330,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.02,9336,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.03,5616,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.04,4236,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.05,5580,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.06,7605,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.07,7533,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.08,6516,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.09,3819,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.10,4701,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.11,6,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2016.12,15930,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.01,2874,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.02,9942,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.03,5307,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.04,4707,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.05,7212,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.06,8376,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.07,5793,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.08,6261,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.09,3516,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.10,5082,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.11,5292,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2017.12,9021,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.01,3657,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.02,17985,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.03,3429,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.04,6477,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.05,4869,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.06,9576,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.07,4260,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.08,4248,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.09,2361,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.10,5877,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.11,9780,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2018.12,10110,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.01,4026,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.02,11208,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.03,4011,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.04,7404,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.05,4785,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.06,7608,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.07,5811,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.08,6696,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.09,3714,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.10,4272,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.11,13089,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2019.12,2037,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.01,1422,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.02,3054,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.03,11913,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.04,5037,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.05,8451,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.06,7650,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.07,3579,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.08,3813,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.09,3177,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.10,5598,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.11,5601,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2020.12,10173,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.01,3624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.02,6057,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.03,10863,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.04,7056,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.05,7176,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.06,12207,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.07,6066,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.08,7248,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.09,4833,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.10,8580,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.11,3648,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2021.12,11271,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.01,2121,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.02,6804,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.03,11205,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.04,10092,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.05,3810,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.06,11979,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.07,5190,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.08,6939,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.09,3891,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.10,5403,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.11,5352,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2022.12,10797,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2023.01,3201,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2023.02,4725,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB2,2023.03,11715,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise entries,,,,
BDCM.SB3,2000.02,6165,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.03,3741,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.04,591,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.05,5277,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.06,11202,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.07,4950,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.08,2385,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.09,5259,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.10,2268,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.11,6726,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2000.12,9741,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.01,534,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.02,5040,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.03,8208,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.04,1104,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.05,12021,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.06,1863,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.07,5196,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.08,9024,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.09,3954,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.10,4203,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.11,1041,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2001.12,6441,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.01,3378,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.02,3159,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.03,3804,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.04,3936,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.05,5106,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.06,6306,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.07,4998,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.08,6906,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.09,4059,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.10,2166,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.11,2505,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
BDCM.SB3,2002.12,6489,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Enterprise exits,,,,
